MD PEDIATRIC ASSOC,,H1130
ATTORNEY,LEHRMAN AND ANDERSON LAW FIRM,K1000
COO,HEDGE FUND,F2700
REALTOR,DIAMOND REALTY,F4200
G.M.,I.S.M.,Y4000
SAVANNAH PSYCHOLOGIST,,H1110
Software Engineer,Vigyan,Y4000
VICE PRESIDENT,T-MOBILE,C4300
MDV DISTRIBUTORS,,Y4000
SCIENTIST,U OF VA/SCIENTIST,H5100
EDUCATION,CAMPBELL-KIBLER ASSOCIATES,Z9500
President - IRNS,Fidelity National Information Svcs,F4300
CBS OUTDOOR/CHAIRMAN / CEO,,G5230
ENGINEER,PIXAR,C2400
NEW BRUNSWICK PLATING,,M5200
Executive Producer,CBS Paramount,C2300
CORPOREX,,F4500
CATLYN PARTNERS LTD,,Y4000
"CAIN'S COFFEE COMPANY",,G2600
BROKER,C.I. CAPITAL PARTNERS,F2600
MANHATTAN BOROUGH PRESIDENT,,Y4000
MANAGING PARTNER,HSP DIRECT,G5220
PHARMACIST,"PHARMASOURCE -INDIANAPOLIS, IN",Y4000
Engineer,Dura Automotive,J1200
YORK FIRE DEPT./FIRE FIGHTER/EMS,,L1400
PRESIDENT & CEO,HUDSON GROUP,Y4000
Attorney,"US Attorneys Office, Northern Distri",K1000
ROSS RESEARCH,,Y4000
OKLAHOMA CITY/FIRE FIGHTER/EMS,,L1400
CEO,Pyramid Construction,B1500
MAGELLA MIDSTREAM PARTNERS LP,,Y4000
MARSHALL DENNEHEY WARNER ET AL,,K1000
Chairman/Chief Executive Officer,NBRS Financial,F1100
CEO,SHANGRI-LA INDUSTRIES,C2400
CFO,VANGUARD HEALTH SYSTEMS INC.,H2100
PROFESSOR,SDSU,Y4000
EXECUTIVE VICE PR,KOJAIAN COMPANIES,F4100
Director of Strategic Development and,SEIU Healthcare Minnesota,LH100
Manager,"Masco Tech, Inc.",Y4000
Physician,St John health system,H2100
PART,CORNERSTONE GOVERNMENT AFFAIRS,K2000
Executive,"Jovan, Inc",Y4000
Lawyer,Boxer & Gerson,K1000
EXPORT SALES MANAGER,SEATRADE INTERNATIONAL,G2350
LIBRARIAN,SADDLEBACK COLLEGE,H5100
Owner,Elliott Building Group,Y4000
JAEGOR SIGN,,Y4000
PRESIDENT & CEO,MCKISSACK & MCKISSACK/PRESIDENT & C,B4200
CEO,CAUDILL SEED,Y4000
administrator,PeaceHealth St  Joseph Medical Center,H2100
Psychiatrist,Marcia Adelman,Y4000
PRESIDENT OF PERFORMANCE PLASTICS,THE DOW CHEMICAL COMPANY/PRESIDENT,M1000
CONTROL SOLUTIONS,,Y4000
ATTORNEY,UNITED STATES DEPARTMENT OF JUSTICE,Z9500
MANNING ARCHITECTS,,B4200
ANESTHESIA ASSOCIATES PA,,H1130
Manager,Trammell Crow Residential,F4100
CEO,PHAROS LLC,J1200
"teacher''s aid",San Mateo/Foster City School District,X3500
MGR,DUKE ENERGY,E1620
President,Preventive Medicine Research I,H1100
CAPITAL CITIES ABC,,J7400
Elected Official,Manhattan School District,X3500
CEO,PUSH,Y4000
CPA,Bkd Llp,F5100
SYKES INC,,Y4000
PHOTOGRAPHER,"HHS, CDC",Y4000
COMPUTER ASSOCIATES INTERNATIONAL,,C5120
JOHNSON ANSELMAN ET AL,,Y4000
Surgeon,Ret,X1200
Investment Planning,Self Employed,F2100
THE KRAFT FOUNDATION,,X4100
High School Math Teacher,Isidore Newman School,H5100
COMPANY PRES,TOM NEHL TRUCK COMPANY,Y4000
ORTHADONTIST,SELF/ORTHADONTIST,H1400
Administrator,Technology Refresh,C5120
OWNER,MARINE CONSTRUCTION COMPANY,B1500
"VP, Clinical Affairs",Percsys Inc,Y4000
AUTO SAL,VENICE NISSAN DODGE DAEWOO,F2100
Grantmaker/Trustee,self,Z9500
Executive,Chicago Mercantile Exchange,F2200
Work/Family Columnis,Wash Post,Y4000
Attorney,"Litvin, Blumberg etal",K1000
MORTON COMMUNITY BANK,,F1100
DIRECTOR,CASTLE & COOKE,F4500
TEACHER,BAINBRIDGE ISLAND SD,X3500
EXECUTIVE,CAPITAL RESULTS LLC,Y4000
JOURNALIST,MCGRAW-NEIL,Y4000
CEO,Barnett Auto Group,Y4000
Lawyer/Publisher/Legislator,Ken Guin Attorney at Law PC,K1000
CA STATE UNIV SACRAMENTO,,H5100
Business,The Winhall Companies,F4000
INSURANCE BROKER,ARLINGTON/ROE & CO.,Y4000
VICE PRESIDEN,ENTERPRISE RENT A CAR,T2500
E HORN CONSTRUCTION INC,,B1000
CFO,"BFO, INC.",J7400
PRE,ALAN AND RUBY RIEDEL FOUNDATION,Y4000
J RAY CONSTRUCTION CO,,J1200
OWNER,ALARMINGLY AFFORDABLE. INC.,Y4000
President,"Pryor Creek Fleet Services, Inc",B0500
Investor,"Goldman, Sachs & Co",J1200
DENTIST,"RAYMOND KATZ, DDS",H1400
SCIENTIST,RET.,X1200
ENVIRONMENTAL ACTIVIST,NONE,Z9500
N/A NONE/PHILANTHROPIST,,B5400
Information Requeste,University of Colorado,H5100
RETIRED ECONOMI,"INT'L MONETARY FUND",J7400
Owner,Paradigm Associates,B2000
KING & MORGENSTERN ATTORNEYS,,K1000
Nursing Professor,Kingsborough CC - CUNY,Y4000
CONSULTANT,CARPENTER SNODGRASS,Y4000
Professor,University of California - Irvine,Z9500
RICH SERVICES,,Y4000
"SVP, Global Risk Man","Franklin Resources, Inc.",F2100
ATTORNEY,DWLS,Y4000
Director of the Boar,Auto-Owners Insurance Company,F3100
BROKER,REALTY PLUS,F4200
CONLEY P SMITH OPERATING,,E1120
RED PALACE RESTAUR,,G2900
SUN CAL DATES,,A1400
Software Engineer,Electrodynamics,Y4000
"C'S GLASS",,Y4000
Owner,WHMI,Y4000
SOCIAL WO,LIGHTHOUSE YOUTH SERVICES,Y4000
Vice president,Hornady Manufacturing Co,J7150
Investment Portfolio Manager,FH International Asset Management LLC,Y4000
THREE POINT STRATEGIES/STRATEGIST/S,,Y4000
AD SALES EXECUTIVE,COMCAST,Z9500
PLYMOUTH PARTNERS/REP./COMMERCIAL E,,J7400
SALES,JOHN MIDDLETON INC.,A1300
PHYSICIAN,AHF,Y4000
VAN NESS FELDMAN P.C.,,K1000
Investment Managemen,"Ancient Art, L.P.",Y4000
CHIEF EXECUTIVE OFFICER,NASSAU-SUFFOLK HOSPITAL CNCL.,H2100
ATTORNEY,ZELLER HOFF & ZELLER INC.,Y4000
CHANDLER MANAGMENT CORP,,J1100
Senior Analyst and Managing Director,Deutsche Bank,F1100
Principal,NGP Energy Technology Partners,E1500
SCIENTIST,GRIFOLS,H4500
DENTIST,MICHAEL BANKS DENTISTRY,H1400
"Senior Manager, Memb",NBTA,T0000
Pastor,Grace Covenant Presbyterian Church,X7000
REAL ESTATE,Information Requested,F4100
DAVIS COMM INC,,Y4000
LAWYER,MC KEE NELSON ERNST & YOUNG,K1000
DAIRY FARMER,HICKORY HILL FARMS INC.,A1000
ORGANIZER,ESDI,Y4000
PRESIDENT & CEO,AM GENERAL/PRESIDENT & CEO,D8000
Dir of Policy,Mental Health Assoc,J7400
REAL-ESTATE AGENT,TRI COLDWELL BANKER,F4000
brvela,gdlp02l,Y4000
PIZZA HUT INC,,G2600
EXECU,LAKEWOOD ESTATES MFD. HOUSING,B2400
BUSINESS OWNER,FEI INC.,Y4000
Intellecutal Property Strategist,Hewlett Packard,C5100
OWNER,THOMSEN AUTO SUPPLY INC,T2200
PRESIDEN,NATIONAL CHURCH RESIDENCES,Y4000
Psychologist,Veterans Administration,H2100
GENEI INC,,Y4000
RETIRED SINCE 1986,NONE,X1200
Finance,Capital Cannon Advisors,F2100
Physician,Rardin Health,H1100
ADVERTISING,MCCANN ERICKSON,Z9500
ATTORNEY,MILETICH COHEN,Y4000
Nurse Practitioner,Ravizee & Harris PC,Y4000
RETIRED,US COURTS SOUTHERN DISTRICT OF TEXAS,X1200
Owner,L.A. Thomas Trucking,T3100
Dist Director,Congressman Tony BaL,X3000
VICE PRESIDENT CLOUD COMPUTING,HP,C5100
NEIL FISHER REALTY,SELF-EMPLOYED,F4200
Chief Operating Offi,Hartford Hospital,H2100
NURSE,MAYO CLINIC INTENSIVE CARE,H1100
MELHADO FLYNNT ASSOCIATES,,F2100
VICE PRES,CREECH BROTHER TRUCKLINES,Y4000
"DIRECTOR, CH","DRUMMOND COMPANY, INC.",E1210
EXECUTIVE,CENTRAL STATE IDEALEASE LLC,Y4000
OWNER,HUTCHENS PLUMBING,B3400
CONSULTANT,"PAUL M. LISNEK, INC.",Y4000
Investor,Self,G2820
Corporate Vice President,ES3,C5120
VICE PRESIDENT,"DIAMOND EQUIPMENT, INC.",Y4000
PRODUCE BROKER,"FARMER'S FRIEND",Y4000
MICHIGAN SAVING LEAGUE,,F1200
PAKMEX INTERNATIONAL INC,,G2900
INT,ERIKA BRUNSON DESIGN ASSOCIATES,Y4000
President,Paxson Comm.,C2100
ATTORNEY,ARNOLD AND PORTER LLC,K1000
PRESIDENT,TUMBLEWEED SPECIALTIES,G1200
Librarian,Calif State Univ North,H5100
Registered Nurse,Sandrea Remedies Day Spa,Y4000
VP - DESIGN SER,"THE GEO GROUP, INC.",G7000
General Manager,"Napa Ambulance Services, Inc.",Y4000
BENCHMARK,,C5100
Interpreter,Self,G5200
Consultant,Reiter Begun Associates,Y4000
Owner,"Pavement Services, Inc",Y4000
CAMELOT HOMES INC,,B2000
MANAGING PARTN,TFM INVESTMENT GROUP,F2200
PHYSICIAN,LEXINGTON CLINIC,Y4000
Attorney,Self-employed/Law Office of Stephen Be,K1000
TEACHER/THERAPIST,SELF-EMPLOYED,H5100
Product Development,Celtic Pharma,F2600
ATTORNEY,BAMBERGER FOREMAN OSWALD HAHN,Y4000
TRANSPORTATION DRIVER,S.T.E.P. INC.,G5250
County Judge,Bexar County,X3000
OWNER,TOMASSO TRATTORIA INC.,Y4000
THE SHELTON GROUP,,Y4000
CHAIRMAN,GREAT WESTERN,J9000
WORLDWYN ACCEPTANCE,,Y4000
THERAPIST/WRITER,CENTRAL COAST TREATMENT CENTER,Y4000
PLASTIC,PLASTIC SURGERY ASSOCIATES,H2100
"VP, Division Manager",Atkins N America Holdings Corporation,B4000
VOLUSIA COUNTY STATE ATTORNEY,,X3200
ATTORNEY,"FROST, BROWN & TODD",K1000
Chairman & C.E.O.,"H.B. MELLOTT ESTATE, INC.",B5100
PRESIDENT & CEO,DAVIS TRUST COMPANY,Y4000
ATTORNEY,BWST-LAW PLLC,Y4000
ATTORNEY,PEMBROKE ASSOC.,Y4000
REAL ESTATE DEVELOPER,CAPPELLI ENTERPRISES INC.,F4100
PARTNER,"TARPLINS, DOWNS AND YOUNG, LLC/PART",K2000
Administrative Assis,"LRI, Inc.",D2000
MAINTENANCE,SWS RECYCLING BUSINESS,M2400
MARYWOOD/KEYSTONE DISTANCE/TEACHER,,Y4000
EXECUTIVE,COLLUM LUMBER,A5000
DIRECTOR OF R&D,CONAGRA FOODS INC.,G2100
SPORTS AGENT,SELF-EMPLOYED,K1000
BERRY & MILLER CONSTR,,B1500
Software Engineer,"Novatech, LLC",Y4000
Asset Manager,Cargill Investment Group Ltd,F2100
President,Performance Minerals Corp,E1200
MGM/MIRAGE RESORTS/EXECUTIVE VICE P,,G6500
GOLF PRO,GOLF CLUB OF TENNESSEE,G6100
Community Worker,San Mateo County,Z9500
Partner,"The Law of Stephen L. Smith, PLLC",Y4000
REALTOR,"HOPPE, INC",F4000
Owner,Northland Grocery,G2400
EXECUTIVE,DAVID-LYNCH INC.,Y4000
"JONES, GRANGER, TRAMUTO, CHRISTY, &",,Y4000
ATTORNEY,"DANA HANKINS, ATTY.",K1000
IT,EBS360,Z9500
RESEARCH & LAW,GOLDWATER INSTITUTE,J1100
SENATOR,NEW YORK STATE,X3000
ROYSTON CAYSLER DODGE/JEEP/OWNER,,T2300
PRESI,ROSENZWEIG FINANCIAL SERVICES,F0000
PHYSICIST,UNIVERSITY OF CA,H5100
STUDENT,UNITED DAIRY FARMERS,G2400
AWMS,,Y4000
COMMUNITY VOLUNTEER,N/A,F4500
ITZKAN & MARCHIEL,,F4000
FOUNDER,HAFNER VINEYARD,G2820
RABBI,AWAKENED HEART PROJ/RABBI,Y4000
CHAIRMAN,DOC,Y4000
President,Essex Capital,F0000
CONSULTANT,GOVERNMENT INSIGHT GROUP/CONSULTANT,J1200
Podiatric Physician,Podiatry Associates of SE TX,H1130
DALE WATERS,WATERS CRAFTSMAN,Y4000
LIFE INSURANCE CO OF THE SOUTHWEST,,F3300
Horse Trader,Self-Employed,A3500
President,"RMS Foods, Inc.",G2000
FARMER,FRED BEER FARMS,G1200
"Judge, Superior Court",County of Los Angeles CA,Y4000
HUMAN RESOURCES MANAGER,CENTRAL ELECTRIC POWER CO-OP,E1610
MANAGER,MCKINSEY &  CO.,G5270
SUDLER & CO,,F4100
CHAIRMAN &CEO,METROPOLITAN THEATRES CORPORATION,C2700
MANAGER,"DONG'S ENTERPRISES INC/MANAGER",Y4000
APPRAISER,DUFF R. PHELPS LLC,F5100
attorney,"ISG Washington, DC",K2000
Manager,"Showalter Flying Services, Inc",Y4000
PRESIDENT,GRO CENTRIC,Y4000
PORTFOLIO MANAGER,SHENKMAN CAPITAL,F0000
K & R COAL CO INC,,E1210
PRESIDENT,MULTI PARTS SUPPLY INC.,T2200
Marketing,"Frank's Casing",Y4000
BUSINESS OWNER,SELF,E4200
BRYANT SUPPLY CO INC,,E1700
ATTORNE,VENZIE PHILLIPS & WARSHAWER,K1000
HOUSEWIFE,NOT EMPLOYED,H5100
REGIONAL MANAGER,BESSER,Y4000
PARTNER,"LOCKE LORD STRATEGIES, LP",K2000
Real Estate Broker,Donald E Fender Inc,F4200
SONOGRAPHER,INDEPENDENCE PARK IMAGING CENTER,Z9500
"PRYOR, MCCLENDON, COUNTS & CO INC",,F2100
BUSINESS OWNER,DEAN TRANSPORTATION,T4100
PLANT ENGINEER,ASH GROVE CEMENT CO.,B5100
DPS COMPANY,,Y4000
UNION LOCAL 300,,L0000
ENGINEER/GOVERNMENTAL AFFAIRS CONSULTA,SELF-EMPLOYED,Y4000
CEO,Midwest Medical Holdings,H0000
Sales Manager,LRr Nelson Corp,J1200
President,Nebraska Cooperative Council,A6000
SERVICE ENGINEER,"TRIDENT COMPUTER RESOURCES, INC.",Y4000
Historical Interpreter,Self-employed,Y4000
Insurance Agent,Pathways,F3300
CONSULTANT,THE ORCA INSTITUTE,Y4000
PROFESSOR,UW,J1200
DENTIST,CIRCLE PINES DENTAL,Y4000
PROLON A CLOYS CO,,Y4000
President,"Clean Earth Technologies, Inc",G5200
OWNER,LEE MANUFACTURING,J6200
JAB,,Y4000
Social Worker,Assoc of Community Employment,H6000
OWNER PR,SELF-SAGE EDN. ENTERPRISES,Y4000
CHAIRMAN/CEO,GREGORY PEST SOLUTIONS,Y4000
CEO,Winthrop Realty Trust,J5100
ADVERTI,ERBACH COMMUNICATIONS GROUP,Y4000
INSTITUTE OF CHILDRENS LITERATURE,,Y4000
PRODUCER,TV LAND,Y4000
DERMATOL,"DELAWARE DERMATOLOGY, P.A.",H1130
Small Business Owner,Data Bridge Marketing Systems,Y4000
ARCH,HUNT ENGINEERS ARCHITECTS SURV,B4200
PRECISION CAPITAL,PRECISION CAPITAL,F2100
CEO,SMILEY MEDIA,C5140
REAL ESTATE,"FICKLING & COMPANY, INC.",F4000
ATTORNEY,"JOSEPH, LICHTENSTEIN & LEVINSON",Z9500
President,PHARMACIACORP,H4300
GEOLOGIST,HOUSTON ENERGY LP,E1000
CEO,SMITHERS MERCHANT BUILDERS LP,B1000
Executive,Evergreen Aviation,T1600
Director of Investor Relations,Concordia Advisors,F2700
PLANET RECYCLING INC,,M2400
PRES,"AMERICAN TARGET ADVERTISING, I",G5210
J WALKER RECREATIONAL VEHICLES,,T8000
PHARMACIST,OMNICARE PHARMACIES,Y4000
KEMPER FARMS,,Y4000
MFGR. REP,TEGAN MARKETING INC.,Y4000
Astronomer,University of Texas at Austin,H5100
ROBERT FORBIS INC DBA PR,,Y4000
Owner,Auto Wash Express,Y4000
CONGRESSIONAL LIAISON OFFICER,NATIONAL ENDOWMENT FOR THE ARTS,Y4000
VP GOVERNMENT RELATIONS,BCBS,F3200
KOTTER ASSOCIATES,,Y4000
OFFICE OF PUBLIC E,DEPT. OF DEFENSE,X5000
Self-Employed,"Revadventures, LLC",Y4000
small business owner,Culver Pictures Inc,Z9500
CFO,CARESOUTH,Y4000
LOBB,TONGOUR SIMPSON HOLSCLAW LYTLE,K2000
GENERAL,HARDAWAY CONSTRUCTION CORP.,B1000
EXECUTIVE,"SAYBREX INTERNATIONAL, INC.",Y4000
MAYFAIR SALES,,G2200
Engineer,Analog Devices,Y4000
BOOKSELLER,ARUNDEL BOOKS,Y4000
REAL ESTATE MANGER,JORDAN REALTY,F4000
Contractor - administrator,CSC,C5130
BUSINESS,AS PETSCHE PROPERTY CO.,F4000
G LEBLANC CORP,,J7300
ATTORNEY,"QUATRINI AND RAFFERTY, P.C.",Y4000
CORNERSTONE CAFE,,G2900
ASSOCIATE,LONG NYQUIST & ASSOC.,Y4000
ATTORNEY,"LAW OFFICES OF ADAM SHORE, PLLC",K1000
Sales Manager,"Enidine, Inc",J1200
COIN DEALER,HERITAGE AUCTIONS GALLERIES,G5000
CHAIRMAN & C. E. O.,MONADNOCK PAPER MILLS I.N.C.,A5200
Contractor,Manafort Brothers Inc,B3600
VP/COO,"Advantage Health Systems, Inc",H2200
ATTORNEY,"NEW VISTA GROUP, LLC",K2000
AVP - PURCHASING & SUPPLY M,GENTIVA,H3100
JOHNSON FAIN PARTNERS,,B4200
PRESIDENT,ARMOR WORKS,G5290
EXECUTIVE V.P.,THE DWYER GROUP,Y4000
owner,Elewski and Assoc.,Y4000
Health Admin,Federal Government,X3000
PRESIDENT,MICH. HOSPITAL ASSN.,H2100
V,DE LAGE LANDEN FINANCIAL SERVICES,G5300
Ceo,Gallimore Instr Inc,Y4000
OPSWARE,,C5140
Consultant,THS Inovation Corp.,Y4000
PRESIDENT AND CEO,DCS SERVICES,Y4000
NON PROFIT MANAGEMENT,CASEY FAMILY PROGRAMS,H6000
SENIOR DIRECTOR GOVERNMENT RELATIONS,HUAWEI TECHNOLOGIES (USA),Y4000
ZERN RENTAL INC,,G5300
President,CNG Financial Corp.,F1400
DESIGNER,ATOMIC PROPS,Y4000
FOREHL LAST LANDAU MILLER & KATZ L,,Y4000
OWNER,"ARMOLOY OF OHIO, INC.",Y4000
PHYSICIAN,HAMPTON ROADS NEUROLOGY,Y4000
Dentist,Yarmosky DDS PC,H1400
INFO REQUESTED,ENERCON SERVICES INCORPORATED,Y4000
Consultant,"Charter Oak Financial Consultants, LLC",F0000
THIRD MILL VC,,F2500
CEO,HERMAN GRANT CO. INC.,Y4000
STAR JEWELERS,,G4600
Information Requested,WRR Radio,C2100
GOLDBERG KATZMAN & SHIPMAN P.C.,,K1000
Northwestern University,Law Professor,H5100
President,K Colton LLC,B2000
President,Pneumatic Control Inc,Y4000
Consultant,"Baker, Donelson, etal",K2000
Educator,Duke Ellington School of the Arts,Y4000
EXECUTIVE DIRECTOR,COMMONWEALTH OF KENTUCKY,X3000
FINANCIAL OFFICER,"KEITHLY-WILLIAMS SEEDS, INC./FINANC",J1100
Director Sales Consulting,HCL,J1100
FIRST NATIONAL OF DWIGHT,,F1100
Nurserywoman,Pecks Green Thumb Nursery,A8000
TRASH-AWAY INC,,Y4000
POST PRODUCT,UNIVERSAL STUDIOS INC.,C2400
RN,CARNEY HOSPITAL,H2100
ADLER ROSEN AND PETERS,,Y4000
ACE TEX,,Y4000
Executive,West Teleservices,C5130
PROPERTIES OF THE VILLAGES/SALES/RE,,F4000
President,El Dorado Trading Corp,Y4000
INSTRUCTOR,DC PUBLIC SCHOOLS,X3500
Stock Broker,Bear Stearnes,F2300
"O'QUINN, O'KERINSKY, ET AL",,K1000
LESLIE RUDD INVESTMENT CO,,F0000
GROUP HOME DIRECTOR,UNICORN YOUTH SERVICES/GROUP HOME D,Y4000
Developer,Grand Oaks LLC,Y4000
RAGGHIANTI FREITAS MONTOBBIO WALLAC,,K1000
SEAL GUARD,,Z9000
PRESIDE,ANDERSON CAPITAL MANAGEMENT,F0000
PHYSICIAN,PRMC,Y4000
School Educator,"USD 418, McPherson, KS",Y4000
MARKETING/ENGINEER,INTEL,C5110
ATTORNEY,"ROBT S COFFEY, INC",Y4000
REAL ESTATE BROK,TERRY SPELL REALTY,F4200
KNAPPTON CORPORATION,,T6200
THE HARDESTY CO INC,,Y4000
CO-OWNER,ENSTROM CANDIES,G2200
PHYSICAIN,"RADIOLOGY, INC.",H1130
Chief Marketing Offi,"Harrah's Entertainment, Inc.",G6500
Program Manager,Lockhead,D2000
Cardiologist,Los Alamitos Cardiovascular,H1130
PHYSICIAN,UNIVERSITY MASSACHUSETTS,H5100
"Counsel, Assistant G",OGE Energy Corp,E1620
VENTURE PARTNER,RUSTIC CANYON PARTNERS,F2500
HANCOCK PUBLISHING INC,,C1100
W WA BEVERAGE OR ALASKA DISTRIBUTOR,,G2850
DIRECTOR,UBS INVESTMENT BANK,F2100
WILEY REINN & FIELD,,K1000
VENTURE CAPITAL,MEAKEM BECKER,F2500
Executive,World Savings And Loan Assoc,J1200
Physician,Carilson Health System,Y4000
EVERGREEN EYE CENTER,,Y4000
Investment advisor,Merrill Lynch & Co.,F2100
INVESTOR,LINDEU LLC,J5100
Deputy Director,DMJM Program Management,B4000
Consultant,Newton Advisory Resources,Y4000
CEO,"Liberty Managers, LLC",Y4000
CONTRACTO,MORETRENCH AMERICAN CORP.,B3000
MANAGER,NED R HEALY & COMPANY,J1200
OBION,,Y4000
Teacher,TVUSD,Y4000
Executive Assistant,NBC News,C2300
accountant,"Credit Suise, First Boston",F2100
MANAGING DIRECTOR,SIGNAL EQUITY,F2100
ANDREW MORRISS,UNIV. OF ALABAMA,H5100
NATIONAL GALLERY,,G4600
BROWN INVESTMENT ADVISORY,,Y4000
President,Emerald Properties LLC,F4000
BANKER,WAUKESHA STATE PARK,F1000
OWNER,FOCUS CONSTRUCTION COMPANY,B1500
COMPLIANCE OFFICER,INTERNATIONAL CAPITAL,Y4000
VP,"Al Neyer, Inc.",F4000
ASSISTANT SECRETARY,US DEPARTMENT OF STATE,X3000
MD PHD,,H1100
CEO,Inscap Management LLC,F2000
OWNE,DUNBAR AND ZIMMERLI OUTFITTERS,Y4000
Educator,World Ed Inc.,Y4000
THACHER PROFFIT & WOOD,,F4600
VICE PRESIDENT,US TELECOM,J1200
CEO,CITIZENS GUARANTY BANK,Y4000
CRAVEN THOMPSON & ASSOCIATES,,B4000
COLDWELL BANKER MCCORMICK,,F4200
PRESIDENT,WALTON CONSTRUCTION,B1500
BENETECH CORPORATION,,Y4000
METROPOLITAN LABOR COUNCIL,,Y4000
Marketing/Sales,Self employed,J1200
PRESIDENT,COMSACO INC.,Y4000
JEWELER,SUMPTERS JEWELRY,G4600
OWNER,GREENWOOD SAW COMPANY,Y4000
REAL ESTATE DEVELOPM,"PARC HOMES, LLC",F4000
Owner,Mountain Funding LLC,Y4000
PRESID,TEXAS LAND COORDINATORS INC.,Y4000
AUTO & TRUCK SALES,RETIRED - SELF EMPLOYED,J6200
CLG,,Y4000
DMD,Information Requested,H1400
Ceo,Tandem Health Care,H2200
MULLINS & ASSOCIATES,,F4200
Legal Assistant,Law Offices Of Edwin Chau,K1000
CALIFORNIA CASUALTY MANAGEMENT COMP,,F3100
Surgeon,Weill Medical College of Cornell,H5150
BRENTWOOD NATIONAL BANK,,F1100
MERRILL LYNCH CAPITAL MARKETS,,F2100
Businessman,Indore oil Company,Y4000
SMALL BUSINESS OWNER-IGNITE USA,IGNITE-USA,Y4000
PIZZUTI,,B1000
Business Manager,United Parcel Service,T7100
WEST GRO FARMS INC,,A1000
EXECUTIVE OWNER,A-1 PLANK INC.,Y4000
Information Requested,,G4500
EXECUTIVE,UBS FINANCIAL SERVICES,F2100
"Vice Chancellor, Community Relations",Keiser University,H5300
PROFESSIONAL ENGINEER,LOADTEST INC.,Y4000
BUSINESS OWNER,"MINUTEMAN TRUCKS, INC",Y4000
CONSULTANT,HARRINGTON-HUGHES & ASSOCIATES INC.,Y4000
Lead Analyst/Programmer,Kaiser Permanente,H3700
KATHEN MUCHIN & DAVIS,,K1000
REAL ESTATE DEVELOPER,MUSS DEVELOPMENT/REAL ESTATE DEVELO,J5100
PRESIDENT,GLOBAL AIRCRAFT SOLUTIONS,T1600
co-owner U.S.A. Form,"U.S.A. Form, Inc.",Y4000
KAMBUR & MEISSNER,,K1000
ATTORNEY,NICOLETTE & PERKINS,K1000
SELF-EMPLOYED/OIL/RANCHING,,E1100
OCCUPATIONAL HEALTH,WHOLE HEALTH,Y4000
OWNER,"JALIL'S ORIENTAL RUGS",G4400
MEDICAL WRITER,BIOGEN IDEC,H4500
Marketing Specialist,Studio XL,Y4000
ASSOCIATE PROFESSOR,MIAMI-DADE COLLEGE,H5100
M H CONCEPTS INTERNATIONAL LTD,,Y4000
ARCHITECT,FLEISCHMAN GARCIA,B4200
Academia,Ohio Technical College,H5200
Science Teacher,not Working now,Y1000
DOLE,,A4000
Sales,Victor Graphics,C1300
PSYCHOLOGICAL COUNSELOR,SELF,G0000
I-80 INVESTMENTS COMPANY,,T3100
OWNER,CHAIN SAW CITY,Y4000
Sales,Atlantel,Y4000
DIRECTOR OF,UCB HUMAN RIGHTS CENTER,Y4000
"Songwriter, Music Publisher, Producer",Self-employed,C1100
CEO,"SANCHEZ-O'BRIEN OIL & GAS",E1100
DESIGNER,"DESIGN 45, LLC",Y4000
Tech,Honda Village,J1200
VICE CHAIRMAN,NASDAQ,F2400
Chairman,Kirtland Capital,F2100
EXECUTIVE,AMERICAN QUALITY SCHOOLS,Y4000
SOFTWARE ENGINEERING,,C5120
Manager,Sandia National Labs,D4000
telecommunications,xm radio,C2100
CHAIRMAN,THE CATO CORPORATION,G4100
REAL ESTATE-DEVELOPER,SELF-EMPLOYED,F4100
WHITE HOUSE FELLOW,US GOVERNMENT,X3000
PRESIDE,"EMERSON INTERNATIONAL, INC.",F4000
PRESID,"THE LOUIS BERGER GROUP, INC.",B4000
"FREEPORT-MCMORAN COPPER & GOLD, INC",,E1220
EXECUTIVE,SHAPELL INDUSTRIES,B2000
Opthalmologist,Self Employed,H1120
CFO,LIME ROCK MANAGEMENT,J1200
PHYSICIAN,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL,Z9500
UNITED MANAGEMENT CO,SPRINT,C4200
consultant,D3 Technologies,Y4000
OWNER,MOTINE ENERGY,Y4000
SCIENTIFIC EDITOR,SELF-EMPLOYED,G0000
ATTORNEY,PERKINS OLSON/ATTORNEY,Y4000
PAINTING IH INC,,B3000
CHAIRMAN,JOSEPH ABBOUD WORLDWIDE,M3100
MKTG Pricing Ldr,GE Industrial Systems,M2300
MORTENSEN MATZELLE,,Y4000
GENERAL CONTRACTOR,JOHN G. EARLY INC.,Z9500
CPA,"Appelrouth, Farah & Co.",J5100
President,Burlington Camping,Y4000
Business Development,Radiance Technology,C5120
CPA,"BOWMAN & CO., LLP",F5100
VP of Sales,"Staco Switch, Inc",J1100
EXECUTIVE,NORTH AMERICAN COMMUNICATIONS,G5220
OWNER - INVEST,BOECKMAN INVESTMENTS,Y4000
CONSULTANT,ALFRED SMITH ASSOCIATES,Z9500
ATTORNEY,"DECOTIIS, FITZPATRICK & COLE",K1000
"Assistant Vice President, Finance","University of Maryland, College Park",H5100
retired,Episcopal Church,JD200
Owner,Tulsa Welding School,H5100
EXECUTIVE DIRECTOR,"AFFORDABLE HOUSING CONNECTIONS, INC.",Y4000
Healthcare Executive,"Pyramid Healthcare Solutions, Inc",Y4000
