Trump	Clinton	Johnson	Other	Undecided	poll_slug	survey_house	start_date	end_date	question_text	sample_subpopulation	observations	margin_of_error	mode	partisanship	partisan_affiliation
81.0	12.0			7.0	mcclatchy-marist-24230	McClatchy/Marist	2016-03-29	2016-03-31		Registered Voters - Republican			Live Phone	Nonpartisan	None
41.0	44.0			15.0	mcclatchy-marist-24230	McClatchy/Marist	2016-03-29	2016-03-31		Registered Voters - independent			Live Phone	Nonpartisan	None
32.0	45.0		13.0	9.0	ipsos-reuters-24179	Ipsos/Reuters	2016-03-27	2016-03-31		Registered Voters	1580		Internet	Nonpartisan	None
41.0	45.0		6.0	7.0	yougov-economist-24181	YouGov/Economist	2016-03-26	2016-03-29		Registered Voters	1613		Internet	Nonpartisan	None
3.0	92.0			5.0	yougov-economist-24181	YouGov/Economist	2016-03-26	2016-03-29		Registered Voters - Democrat	434		Internet	Nonpartisan	None
76.0	7.0			17.0	yougov-economist-24181	YouGov/Economist	2016-03-26	2016-03-29		Registered Voters - Republican	497		Internet	Nonpartisan	None
35.0	49.0			16.0	yougov-economist-24181	YouGov/Economist	2016-03-26	2016-03-29		Registered Voters - independent	682		Internet	Nonpartisan	None
41.0	48.0			11.0	ppp-d-24178	PPP (D)	2016-03-24	2016-03-26		Likely Voters	1083	3.0	IVR/Online	Pollster	Dem
11.0	82.0			7.0	ppp-d-24178	PPP (D)	2016-03-24	2016-03-26		Likely Voters - Democrat			IVR/Online	Pollster	Dem
75.0	12.0			13.0	ppp-d-24178	PPP (D)	2016-03-24	2016-03-26		Likely Voters - Republican			IVR/Online	Pollster	Dem
41.0	44.0			15.0	ppp-d-24178	PPP (D)	2016-03-24	2016-03-26		Likely Voters - independent			IVR/Online	Pollster	Dem
38.0	44.0			18.0	morning-consult-24158	Morning Consult	2016-03-24	2016-03-26		Registered Voters	2071	2.0	Internet	Nonpartisan	None
11.0	78.0			12.0	morning-consult-24158	Morning Consult	2016-03-24	2016-03-26		Registered Voters - Democrat	783		Internet	Nonpartisan	None
75.0	11.0			14.0	morning-consult-24158	Morning Consult	2016-03-24	2016-03-26		Registered Voters - Republican	654		Internet	Nonpartisan	None
34.0	37.0			29.0	morning-consult-24158	Morning Consult	2016-03-24	2016-03-26		Registered Voters - independent	635		Internet	Nonpartisan	None
40.0	53.0		1.0	6.0	gqr-d-democracy-corps-women-s-voices-women-vote-24187	GQR (D-Democracy Corps/Women's Voices Women Vote)	2016-03-17	2016-03-24		Likely Voters	900	3.27	Live Phone	Sponsor	Dem
35.0	43.0		9.0	13.0	ipsos-reuters-24148	Ipsos/Reuters	2016-03-19	2016-03-23		Registered Voters	1311		Internet	Nonpartisan	None
41.0	48.0			12.0	mclaughlin-r-24168	McLaughlin (R)	2016-03-17	2016-03-23		Likely Voters	1002	3.1	Internet	Pollster	Rep
10.0	84.0			6.0	mclaughlin-r-24168	McLaughlin (R)	2016-03-17	2016-03-23		Likely Voters - Democrat	398		Internet	Pollster	Rep
81.0	9.0			11.0	mclaughlin-r-24168	McLaughlin (R)	2016-03-17	2016-03-23		Likely Voters - Republican	361		Internet	Pollster	Rep
37.0	44.0			19.0	mclaughlin-r-24168	McLaughlin (R)	2016-03-17	2016-03-23		Likely Voters - independent	59		Internet	Pollster	Rep
38.0	49.0		2.0	11.0	fox-24141	FOX	2016-03-20	2016-03-22		Registered Voters	1016	3.0	Live Phone	Nonpartisan	None
5.0	92.0			3.0	fox-24141	FOX	2016-03-20	2016-03-22		Registered Voters - Democrat			Live Phone	Nonpartisan	None
73.0	12.0		3.0	12.0	fox-24141	FOX	2016-03-20	2016-03-22		Registered Voters - Republican			Live Phone	Nonpartisan	None
41.0	33.0		1.0	25.0	fox-24141	FOX	2016-03-20	2016-03-22		Registered Voters - independent			Live Phone	Nonpartisan	None
36.0	54.0			9.0	bloomberg-selzer-24140	Bloomberg/Selzer	2016-03-19	2016-03-22		Likely Voters	815	3.4	Live Phone	Nonpartisan	None
38.0	45.0			18.0	morning-consult-24122	Morning Consult	2016-03-18	2016-03-21		Registered Voters	2001	2.0	Internet	Nonpartisan	None
9.0	80.0			11.0	morning-consult-24122	Morning Consult	2016-03-18	2016-03-21		Registered Voters - Democrat	726		Internet	Nonpartisan	None
72.0	12.0			17.0	morning-consult-24122	Morning Consult	2016-03-18	2016-03-21		Registered Voters - Republican	581		Internet	Nonpartisan	None
39.0	35.0			26.0	morning-consult-24122	Morning Consult	2016-03-18	2016-03-21		Registered Voters - independent	694		Internet	Nonpartisan	None
40.0	46.0		3.0	11.0	quinnipiac-24134	Quinnipiac	2016-03-16	2016-03-21		Registered Voters	1451	2.7	Live Phone	Nonpartisan	None
5.0	88.0		1.0	6.0	quinnipiac-24134	Quinnipiac	2016-03-16	2016-03-21		Registered Voters - Democrat	635	3.9	Live Phone	Nonpartisan	None
80.0	9.0		2.0	9.0	quinnipiac-24134	Quinnipiac	2016-03-16	2016-03-21		Registered Voters - Republican	652	3.8	Live Phone	Nonpartisan	None
40.0	39.0		5.0	16.0	quinnipiac-24134	Quinnipiac	2016-03-16	2016-03-21		Registered Voters - independent			Live Phone	Nonpartisan	None
38.0	48.0		2.0	12.0	monmouth-university-24144	Monmouth University	2016-03-17	2016-03-20		Registered Voters	848	3.4	Live Phone	Nonpartisan	None
5.0	89.0			6.0	monmouth-university-24144	Monmouth University	2016-03-17	2016-03-20		Registered Voters - Democrat			Live Phone	Nonpartisan	None
73.0	12.0		2.0	12.0	monmouth-university-24144	Monmouth University	2016-03-17	2016-03-20		Registered Voters - Republican			Live Phone	Nonpartisan	None
40.0	39.0		3.0	18.0	monmouth-university-24144	Monmouth University	2016-03-17	2016-03-20		Registered Voters - independent			Live Phone	Nonpartisan	None
40.0	50.0		1.0	9.0	cbs-times-24128	CBS/Times	2016-03-17	2016-03-20		Registered Voters	1058	3.0	Live Phone	Nonpartisan	None
12.0	85.0			4.0	cbs-times-24128	CBS/Times	2016-03-17	2016-03-20		Registered Voters - Democrat			Live Phone	Nonpartisan	None
77.0	11.0		2.0	10.0	cbs-times-24128	CBS/Times	2016-03-17	2016-03-20		Registered Voters - Republican			Live Phone	Nonpartisan	None
38.0	45.0		1.0	17.0	cbs-times-24128	CBS/Times	2016-03-17	2016-03-20		Registered Voters - independent			Live Phone	Nonpartisan	None
41.0	53.0		6.0	0.0	cnn-24127	CNN	2016-03-17	2016-03-20		Registered Voters	925	3.0	Live Phone	Nonpartisan	None
6.0	93.0		1.0		cnn-24127	CNN	2016-03-17	2016-03-20		Registered Voters - Democrat			Live Phone	Nonpartisan	None
81.0	9.0		10.0		cnn-24127	CNN	2016-03-17	2016-03-20		Registered Voters - Republican			Live Phone	Nonpartisan	None
42.0	49.0		8.0		cnn-24127	CNN	2016-03-17	2016-03-20		Registered Voters - independent			Live Phone	Nonpartisan	None
37.0	45.0			19.0	morning-consult-24111	Morning Consult	2016-03-16	2016-03-18		Registered Voters	2011	2.0	Internet	Nonpartisan	None
9.0	79.0			12.0	morning-consult-24111	Morning Consult	2016-03-16	2016-03-18		Registered Voters - Democrat	755		Internet	Nonpartisan	None
73.0	12.0			15.0	morning-consult-24111	Morning Consult	2016-03-16	2016-03-18		Registered Voters - Republican	621		Internet	Nonpartisan	None
34.0	36.0			30.0	morning-consult-24111	Morning Consult	2016-03-16	2016-03-18		Registered Voters - independent	635		Internet	Nonpartisan	None
37.0	42.0		13.0	8.0	ipsos-reuters-24103	Ipsos/Reuters	2016-03-12	2016-03-16		Registered Voters	1437		Internet	Nonpartisan	None
37.0	47.0			16.0	morning-consult-24088	Morning Consult	2016-03-11	2016-03-13		Registered Voters	2978		Internet	Nonpartisan	None
9.0	82.0			10.0	morning-consult-24088	Morning Consult	2016-03-11	2016-03-13		Registered Voters - Democrat	1110		Internet	Nonpartisan	None
71.0	12.0			17.0	morning-consult-24088	Morning Consult	2016-03-11	2016-03-13		Registered Voters - Republican	895		Internet	Nonpartisan	None
37.0	40.0			23.0	morning-consult-24088	Morning Consult	2016-03-11	2016-03-13		Registered Voters - independent	973		Internet	Nonpartisan	None
42.0	43.0		8.0	7.0	yougov-economist-24084	YouGov/Economist	2016-03-10	2016-03-12		Registered Voters	1647		Internet	Nonpartisan	None
9.0	84.0			7.0	yougov-economist-24084	YouGov/Economist	2016-03-10	2016-03-12		Registered Voters - Democrat	663		Internet	Nonpartisan	None
74.0	9.0			18.0	yougov-economist-24084	YouGov/Economist	2016-03-10	2016-03-12		Registered Voters - Republican	449		Internet	Nonpartisan	None
43.0	35.0			22.0	yougov-economist-24084	YouGov/Economist	2016-03-10	2016-03-12		Registered Voters - independent	535		Internet	Nonpartisan	None
31.0	45.0		13.0	11.0	ipsos-reuters-24040	Ipsos/Reuters	2016-03-05	2016-03-09		Registered Voters	1594		Internet	Nonpartisan	None
38.0	46.0			16.0	morning-consult-24011	Morning Consult	2016-03-04	2016-03-06		Registered Voters	1516		Internet	Nonpartisan	None
13.0	79.0			8.0	morning-consult-24011	Morning Consult	2016-03-04	2016-03-06		Registered Voters - Democrat	583		Internet	Nonpartisan	None
69.0	13.0			18.0	morning-consult-24011	Morning Consult	2016-03-04	2016-03-06		Registered Voters - Republican	508		Internet	Nonpartisan	None
35.0	39.0			25.0	morning-consult-24011	Morning Consult	2016-03-04	2016-03-06		Registered Voters - independent	425		Internet	Nonpartisan	None
38.0	51.0		9.0	2.0	nbc-wsj-24016	NBC/WSJ	2016-03-03	2016-03-06		Registered Voters	1200	2.83	Live Phone	Nonpartisan	None
41.0	50.0		4.0	6.0	abc-post-24009	ABC/Post	2016-03-03	2016-03-06		Registered Voters	864	4.0	Live Phone	Nonpartisan	None
35.0	46.0		10.0	10.0	ipsos-reuters-23970	Ipsos/Reuters	2016-02-27	2016-03-02		Registered Voters	1381		Internet	Nonpartisan	None
36.0	41.0		21.0	3.0	rasmussen-23960	Rasmussen	2016-02-29	2016-03-01		Likely Voters	1000	3.0	IVR/Online	Nonpartisan	None
43.0	44.0			13.0	morning-consult-23918	Morning Consult	2016-02-26	2016-02-27		Registered Voters	1182	2.0	Internet	Nonpartisan	None
11.0	80.0			9.0	morning-consult-23918	Morning Consult	2016-02-26	2016-02-27		Registered Voters - Democrat	415		Internet	Nonpartisan	None
79.0	10.0			12.0	morning-consult-23918	Morning Consult	2016-02-26	2016-02-27		Registered Voters - Republican	400		Internet	Nonpartisan	None
41.0	40.0			19.0	morning-consult-23918	Morning Consult	2016-02-26	2016-02-27		Registered Voters - independent	367		Internet	Nonpartisan	None
44.0	52.0		4.0		cnn-23952	CNN	2016-02-24	2016-02-27		Registered Voters	920	3.0	Live Phone	Nonpartisan	None
7.0	93.0				cnn-23952	CNN	2016-02-24	2016-02-27		Registered Voters - Democrat			Live Phone	Nonpartisan	None
85.0	12.0		3.0		cnn-23952	CNN	2016-02-24	2016-02-27		Registered Voters - Republican			Live Phone	Nonpartisan	None
44.0	48.0		7.0	1.0	cnn-23952	CNN	2016-02-24	2016-02-27		Registered Voters - independent			Live Phone	Nonpartisan	None
35.0	44.0		10.0	11.0	ipsos-reuters-23865	Ipsos/Reuters	2016-02-20	2016-02-24		Registered Voters	1246		Internet	Nonpartisan	None
42.0	47.0		2.0	8.0	fox-23803	FOX	2016-02-15	2016-02-17		Registered Voters	1031	3.0	Live Phone	Nonpartisan	None
9.0	85.0		1.0	5.0	fox-23803	FOX	2016-02-15	2016-02-17		Registered Voters - Democrat			Live Phone	Nonpartisan	None
79.0	9.0		2.0	10.0	fox-23803	FOX	2016-02-15	2016-02-17		Registered Voters - Republican			Live Phone	Nonpartisan	None
39.0	43.0		5.0	12.0	fox-23803	FOX	2016-02-15	2016-02-17		Registered Voters - independent			Live Phone	Nonpartisan	None
37.0	44.0		10.0	9.0	ipsos-reuters-23811	Ipsos/Reuters	2016-02-13	2016-02-17		Registered Voters	1213		Internet	Nonpartisan	None
42.0	43.0			16.0	morning-consult-23766	Morning Consult	2016-02-15	2016-02-16		Registered Voters	883		Internet	Nonpartisan	None
13.0	78.0			9.0	morning-consult-23766	Morning Consult	2016-02-15	2016-02-16		Registered Voters - Democrat	307		Internet	Nonpartisan	None
76.0	10.0			14.0	morning-consult-23766	Morning Consult	2016-02-15	2016-02-16		Registered Voters - Republican	285		Internet	Nonpartisan	None
38.0	38.0			24.0	morning-consult-23766	Morning Consult	2016-02-15	2016-02-16		Registered Voters - independent	291		Internet	Nonpartisan	None
40.0	50.0		9.0	1.0	nbc-wsj-23801	NBC/WSJ	2016-02-14	2016-02-16		Registered Voters	800	3.5	Live Phone	Nonpartisan	None
45.0	43.0			14.0	suffolk-usa-today-23779	Suffolk/USA Today	2016-02-11	2016-02-15		Likely Voters	1000	3.0	Live Phone	Nonpartisan	None
6.0	88.0			7.0	suffolk-usa-today-23779	Suffolk/USA Today	2016-02-11	2016-02-15		Likely Voters - Democrat	373	5.5	Live Phone	Nonpartisan	None
81.0	8.0			11.0	suffolk-usa-today-23779	Suffolk/USA Today	2016-02-11	2016-02-15		Likely Voters - Republican	336	5.2	Live Phone	Nonpartisan	None
55.0	27.0			18.0	suffolk-usa-today-23779	Suffolk/USA Today	2016-02-11	2016-02-15		Likely Voters - independent	273		Live Phone	Nonpartisan	None
43.0	44.0		3.0	10.0	quinnipiac-23790	Quinnipiac	2016-02-10	2016-02-15		Registered Voters	1342	2.7	Live Phone	Nonpartisan	None
8.0	84.0		2.0	7.0	quinnipiac-23790	Quinnipiac	2016-02-10	2016-02-15		Registered Voters - Democrat	563	4.4	Live Phone	Nonpartisan	None
79.0	10.0		2.0	10.0	quinnipiac-23790	Quinnipiac	2016-02-10	2016-02-15		Registered Voters - Republican	602	4.0	Live Phone	Nonpartisan	None
40.0	42.0		4.0	14.0	quinnipiac-23790	Quinnipiac	2016-02-10	2016-02-15		Registered Voters - independent			Live Phone	Nonpartisan	None
34.0	44.0		11.0	10.0	ipsos-reuters-23740	Ipsos/Reuters	2016-02-06	2016-02-10		Registered Voters	1337		Internet	Nonpartisan	None
40.0	45.0			15.0	morning-consult-23731	Morning Consult	2016-02-03	2016-02-07		Registered Voters	2197		Internet	Nonpartisan	None
13.0	79.0			8.0	morning-consult-23731	Morning Consult	2016-02-03	2016-02-07		Registered Voters - Democrat	829		Internet	Nonpartisan	None
72.0	12.0			16.0	morning-consult-23731	Morning Consult	2016-02-03	2016-02-07		Registered Voters - Republican	711		Internet	Nonpartisan	None
39.0	38.0			23.0	morning-consult-23731	Morning Consult	2016-02-03	2016-02-07		Registered Voters - independent	658		Internet	Nonpartisan	None
41.0	46.0		3.0	10.0	quinnipiac-23675	Quinnipiac	2016-02-02	2016-02-04		Registered Voters	1125	2.9	Live Phone	Nonpartisan	None
7.0	87.0		1.0	5.0	quinnipiac-23675	Quinnipiac	2016-02-02	2016-02-04		Registered Voters - Democrat	484	4.5	Live Phone	Nonpartisan	None
80.0	9.0		3.0	8.0	quinnipiac-23675	Quinnipiac	2016-02-02	2016-02-04		Registered Voters - Republican	507	4.4	Live Phone	Nonpartisan	None
34.0	48.0		4.0	13.0	quinnipiac-23675	Quinnipiac	2016-02-02	2016-02-04		Registered Voters - independent			Live Phone	Nonpartisan	None
40.0	47.0			13.0	ppp-d-23727	PPP (D)	2016-02-02	2016-02-03		Likely Voters	1236		IVR/Online	Pollster	Dem
11.0	84.0			5.0	ppp-d-23727	PPP (D)	2016-02-02	2016-02-03		Likely Voters - Democrat			IVR/Online	Pollster	Dem
77.0	8.0			15.0	ppp-d-23727	PPP (D)	2016-02-02	2016-02-03		Likely Voters - Republican			IVR/Online	Pollster	Dem
40.0	39.0			22.0	ppp-d-23727	PPP (D)	2016-02-02	2016-02-03		Likely Voters - independent			IVR/Online	Pollster	Dem
36.0	44.0		9.0	10.0	ipsos-reuters-23665	Ipsos/Reuters	2016-01-30	2016-02-03		Registered Voters	1434		Internet	Nonpartisan	None
39.0	45.0			16.0	morning-consult-23600	Morning Consult	2016-01-21	2016-01-24		Registered Voters	4001	2.0	Internet	Nonpartisan	None
47.0	48.0		5.0	0.0	cnn-23592	CNN	2016-01-21	2016-01-24		Registered Voters	907	3.5	Live Phone	Nonpartisan	None
6.0	93.0		1.0		cnn-23592	CNN	2016-01-21	2016-01-24		Registered Voters - Democrat			Live Phone	Nonpartisan	None
92.0	4.0		5.0		cnn-23592	CNN	2016-01-21	2016-01-24		Registered Voters - Republican			Live Phone	Nonpartisan	None
47.0	43.0		9.0	1.0	cnn-23592	CNN	2016-01-21	2016-01-24		Registered Voters - independent			Live Phone	Nonpartisan	None
45.0	45.0			10.0	zogby-internet-23594	Zogby (Internet)	2016-01-19	2016-01-20		Likely Voters	843	3.2	Internet	Nonpartisan	None
42.0	44.0			14.0	morning-consult-23526	Morning Consult	2016-01-14	2016-01-17		Registered Voters	4060	2.0	Internet	Nonpartisan	None
13.0	79.0			9.0	morning-consult-23526	Morning Consult	2016-01-14	2016-01-17		Registered Voters - Democrat	1805		Internet	Nonpartisan	None
74.0	13.0			13.0	morning-consult-23526	Morning Consult	2016-01-14	2016-01-17		Registered Voters - Republican	1635		Internet	Nonpartisan	None
43.0	36.0			21.0	morning-consult-23526	Morning Consult	2016-01-14	2016-01-17		Registered Voters - independent	1281		Internet	Nonpartisan	None
41.0	51.0				nbc-wsj-23507	NBC/WSJ	2016-01-09	2016-01-13		Registered Voters	800	3.5	Live Phone	Nonpartisan	None
51.0	49.0				gravis-marketing-oann-23477	Gravis Marketing/OANN	2016-01-10	2016-01-10		Registered Voters	2416	2.0	Automated Phone	Sponsor	Rep
44.0	42.0			14.0	morning-consult-23500	Morning Consult	2016-01-08	2016-01-10		Registered Voters	2173	2.0	Internet	Nonpartisan	None
15.0	78.0			7.0	morning-consult-23500	Morning Consult	2016-01-08	2016-01-10		Registered Voters - Democrat	770		Internet	Nonpartisan	None
76.0	10.0			14.0	morning-consult-23500	Morning Consult	2016-01-08	2016-01-10		Registered Voters - Republican	716		Internet	Nonpartisan	None
43.0	36.0			21.0	morning-consult-23500	Morning Consult	2016-01-08	2016-01-10		Registered Voters - independent	688		Internet	Nonpartisan	None
47.0	44.0		2.0	7.0	fox-23457	FOX	2016-01-04	2016-01-07		Registered Voters	1006	3.0	Live Phone	Nonpartisan	None
36.0	37.0		22.0	5.0	rasmussen-23421	Rasmussen	2015-12-22	2015-12-23		Likely Voters	1000	3.0	IVR/Online	Nonpartisan	None
47.0	49.0		4.0		cnn-23412	CNN	2015-12-17	2015-12-21		Registered Voters	927	3.0	Live Phone	Nonpartisan	None
11.0	86.0		2.0		cnn-23412	CNN	2015-12-17	2015-12-21		Registered Voters - Democrat			Live Phone	Nonpartisan	None
88.0	9.0		3.0		cnn-23412	CNN	2015-12-17	2015-12-21		Registered Voters - Republican			Live Phone	Nonpartisan	None
47.0	47.0		6.0		cnn-23412	CNN	2015-12-17	2015-12-21		Registered Voters - independent			Live Phone	Nonpartisan	None
46.0	48.0			7.0	emerson-college-polling-society-23395	Emerson College Polling Society	2015-12-17	2015-12-20		Registered Voters	754	3.5	Automated Phone	Nonpartisan	None
40.0	47.0		2.0	11.0	quinnipiac-23400	Quinnipiac	2015-12-16	2015-12-20		Registered Voters	1140	2.9	Live Phone	Nonpartisan	None
4.0	92.0		0.0	4.0	quinnipiac-23400	Quinnipiac	2015-12-16	2015-12-20		Registered Voters - Democrat	462	4.6	Live Phone	Nonpartisan	None
82.0	8.0		2.0	7.0	quinnipiac-23400	Quinnipiac	2015-12-16	2015-12-20		Registered Voters - Republican	508	4.4	Live Phone	Nonpartisan	None
37.0	39.0		4.0	20.0	quinnipiac-23400	Quinnipiac	2015-12-16	2015-12-20		Registered Voters - independent			Live Phone	Nonpartisan	None
43.0	46.0			11.0	ppp-d-23396	PPP (D)	2015-12-16	2015-12-17		Likely Voters	1267		IVR/Online	Pollster	Dem
14.0	79.0			7.0	ppp-d-23396	PPP (D)	2015-12-16	2015-12-17		Likely Voters - Democrat			IVR/Online	Pollster	Dem
74.0	12.0			14.0	ppp-d-23396	PPP (D)	2015-12-16	2015-12-17		Likely Voters - Republican			IVR/Online	Pollster	Dem
49.0	35.0			16.0	ppp-d-23396	PPP (D)	2015-12-16	2015-12-17		Likely Voters - independent			IVR/Online	Pollster	Dem
38.0	49.0		3.0	10.0	fox-23385	FOX	2015-12-16	2015-12-17		Registered Voters	1013	3.0	Live Phone	Nonpartisan	None
9.0	85.0		1.0	6.0	fox-23385	FOX	2015-12-16	2015-12-17		Registered Voters - Democrat			Live Phone	Nonpartisan	None
72.0	15.0		3.0	10.0	fox-23385	FOX	2015-12-16	2015-12-17		Registered Voters - Republican			Live Phone	Nonpartisan	None
38.0	37.0		8.0	17.0	fox-23385	FOX	2015-12-16	2015-12-17		Registered Voters - independent			Live Phone	Nonpartisan	None
41.0	46.0			13.0	morning-consult-23333	Morning Consult	2015-12-11	2015-12-15		Registered Voters	4038	2.0	Internet	Nonpartisan	None
12.0	80.0			8.0	morning-consult-23333	Morning Consult	2015-12-11	2015-12-15		Registered Voters - Democrat	1472		Internet	Nonpartisan	None
74.0	12.0			14.0	morning-consult-23333	Morning Consult	2015-12-11	2015-12-15		Registered Voters - Republican	1265		Internet	Nonpartisan	None
42.0	40.0			18.0	morning-consult-23333	Morning Consult	2015-12-11	2015-12-15		Registered Voters - independent	1300		Internet	Nonpartisan	None
44.0	50.0		4.0	3.0	abc-post-23326	ABC/Post	2015-12-10	2015-12-13		Registered Voters	851	4.0	Live Phone	Nonpartisan	None
40.0	50.0		8.0	2.0	nbc-wsj-23315	NBC/WSJ	2015-12-06	2015-12-09		Registered Voters	849	3.6	Live Phone	Nonpartisan	None
49.0	51.0				gravis-marketing-oann-23300	Gravis Marketing/OANN	2015-12-07	2015-12-08		Registered Voters	1995	2.2	Automated Phone	Sponsor	Rep
45.0	40.0			15.0	morning-consult-23281	Morning Consult	2015-12-03	2015-12-07		Registered Voters	2047	2.0	Internet	Nonpartisan	None
17.0	73.0			10.0	morning-consult-23281	Morning Consult	2015-12-03	2015-12-07		Registered Voters - Democrat	682		Internet	Nonpartisan	None
79.0	10.0			12.0	morning-consult-23281	Morning Consult	2015-12-03	2015-12-07		Registered Voters - Republican	711		Internet	Nonpartisan	None
38.0	39.0			23.0	morning-consult-23281	Morning Consult	2015-12-03	2015-12-07		Registered Voters - independent	654		Internet	Nonpartisan	None
44.0	47.0			8.0	suffolk-usa-today-23278	Suffolk/USA Today	2015-12-02	2015-12-06		Likely Voters	1000	3.0	Live Phone	Nonpartisan	None
8.0	88.0			4.0	suffolk-usa-today-23278	Suffolk/USA Today	2015-12-02	2015-12-06		Likely Voters - Democrat	307	5.1	Live Phone	Nonpartisan	None
